Sentence #,Word,POS,Tag
Sentence: 1300,prevent,VB,O
Sentence: 1300,gastroesophageal,NN,O
Sentence: 1300,varices,NNS,O
Sentence: 1300,in,IN,O
Sentence: 1300,cirrhosis,NN,O
Sentence: 1300,and,CC,O
Sentence: 1300,portal,JJ,O
Sentence: 1300,hypertension,NN,O
Sentence: 1300,Gastroenterology,NNP,O
Sentence: 1300,About,IN,O
Sentence: 1300,Star,NNP,O
Sentence: 1300,Ratings,NNP,O
Sentence: 1300,Keywords,NNP,O
Sentence: 1300,:,:,O
Sentence: 1300,Adrenergic,NNP,O
Sentence: 1300,beta,NN,O
Sentence: 1300,antagonists,NNS,O
Sentence: 1300,Esophageal,NNP,O
Sentence: 1300,and,CC,O
Sentence: 1300,GASTRIC,NNP,CC
Sentence: 1300,VARICES,NNP,CC
Sentence: 1300,HYPERTENSION,NNP,CC
Sentence: 1300,PORTAL,NNP,EE
Sentence: 1300,LIVER,NNP,EE
Sentence: 1300,CIRRHOSIS,NNP,EE
Sentence: 1300,TIMOLOL,NNP,EE
Sentence: 1300,ACP,NNP,O
Sentence: 1300,Journal,NNP,O
Sentence: 1300,Club,NNP,O
Sentence: 1300,.,.,O
Sentence: 1301,[,JJ,CC
Sentence: 1301,ZOLINZA,NNP,CC
Sentence: 1301,],NNP,CC
Sentence: 1301,was,VBD,CC
Sentence: 1301,recently,RB,CC
Sentence: 1301,shown,VBN,CC
Sentence: 1301,to,TO,O
Sentence: 1301,have,VB,O
Sentence: 1301,both,DT,O
Sentence: 1301,in,IN,O
Sentence: 1301,vitro,NN,O
Sentence: 1301,and,CC,O
Sentence: 1301,in,IN,O
Sentence: 1301,vivo,JJ,O
Sentence: 1301,effects,NNS,O
Sentence: 1301,against,IN,O
Sentence: 1301,[,NNP,O
Sentence: 1301,LATENTLY,NNP,O
Sentence: 1301,HIV,NNP,O
Sentence: 1301,INFECTED,NNP,O
Sentence: 1301,T,NNP,O
Sentence: 1301,CELLS,NNP,O
Sentence: 1301,],NNP,O
Sentence: 1301,.,.,O
Sentence: 1302,Wiffen,NNP,O
Sentence: 1302,PJ,NNP,O
Sentence: 1302,",",",",O
Sentence: 1302,McQuay,NNP,O
Sentence: 1302,HJ,NNP,O
Sentence: 1302,",",",",O
Sentence: 1302,Edwards,NNP,O
Sentence: 1302,JE,NNP,O
Sentence: 1302,et,FW,O
Sentence: 1302,alGABAPENTIN,NN,EE
Sentence: 1302,for,IN,O
Sentence: 1302,acute,NN,O
Sentence: 1302,and,CC,O
Sentence: 1302,chronic,JJ,O
Sentence: 1302,PAIN,NN,CC
Sentence: 1303,It,PRP,O
Sentence: 1303,is,VBZ,O
Sentence: 1303,said,VBD,O
Sentence: 1303,that,IN,O
Sentence: 1303,the,DT,O
Sentence: 1303,JOINTS,NNP,CC
Sentence: 1303,of,IN,O
Sentence: 1303,the,DT,O
Sentence: 1303,affected,JJ,O
Sentence: 1303,limb,NN,O
Sentence: 1303,by,IN,O
Sentence: 1303,poliomyelitis,NN,O
Sentence: 1303,are,VBP,O
Sentence: 1303,protected,VBN,O
Sentence: 1303,from,IN,O
Sentence: 1303,the,DT,O
Sentence: 1303,development,NN,O
Sentence: 1303,of,IN,O
Sentence: 1303,OSTEOARTHRITIS,NNP,EE
Sentence: 1304,The,DT,O
Sentence: 1304,choice,NN,O
Sentence: 1304,of,IN,O
Sentence: 1304,the,DT,O
Sentence: 1304,antiarrhythmic,JJ,O
Sentence: 1304,treatment,NN,RR
Sentence: 1304,must,MD,O
Sentence: 1304,always,RB,O
Sentence: 1304,be,VB,O
Sentence: 1304,based,VBN,O
Sentence: 1304,on,IN,O
Sentence: 1304,the,DT,O
Sentence: 1304,type,NN,O
Sentence: 1304,of,IN,O
Sentence: 1304,ARRHYTHMIA,NNP,CC
Sentence: 1304,the,DT,O
Sentence: 1304,presence,NN,O
Sentence: 1304,of,IN,O
Sentence: 1304,a,DT,O
Sentence: 1304,structural,JJ,O
Sentence: 1304,cardiopathy,NN,O
Sentence: 1304,and,CC,O
Sentence: 1304,the,DT,O
Sentence: 1304,potential,JJ,O
Sentence: 1304,side,NN,O
Sentence: 1304,effects,NNS,O
Sentence: 1304,of,IN,O
Sentence: 1304,the,DT,O
Sentence: 1304,ANTIARRHYTHMIC,NNP,EE
Sentence: 1304,drug,NN,O
Sentence: 1304,.,.,O
Sentence: 1305,DESIGN,NNP,O
Sentence: 1305,Cost,NNP,O
Sentence: 1305,effectiveness,NN,O
Sentence: 1305,analysis,NN,O
Sentence: 1305,from,IN,O
Sentence: 1305,a,DT,O
Sentence: 1305,patient,JJ,O
Sentence: 1305,perspective,NN,O
Sentence: 1305,using,VBG,O
Sentence: 1305,a,DT,O
Sentence: 1305,Markov,NNP,O
Sentence: 1305,model,NN,O
Sentence: 1305,with,IN,O
Sentence: 1305,benefit,NN,O
Sentence: 1305,data,NNS,O
Sentence: 1305,from,IN,O
Sentence: 1305,a,DT,O
Sentence: 1305,{,(,O
Sentence: 1305,randomized,VBN,O
Sentence: 1305,(,(,O
Sentence: 1305,allocation,NN,O
Sentence: 1305,concealed*,NN,O
Sentence: 1305,),),O
Sentence: 1305,",",",",O
Sentence: 1305,blinded,VBD,O
Sentence: 1305,(,(,O
Sentence: 1305,clinicians,NNS,O
Sentence: 1305,and,CC,O
Sentence: 1305,patients,NNS,O
Sentence: 1305,),),O
Sentence: 1305,",",",",O
Sentence: 1305,*,NNP,O
Sentence: 1305,placebo,NN,O
Sentence: 1305,controlled,VBD,O
Sentence: 1305,trial,NN,O
Sentence: 1305,with,IN,O
Sentence: 1305,28,CD,O
Sentence: 1305,day,NN,O
Sentence: 1305,follow,VB,O
Sentence: 1305,up,RP,O
Sentence: 1305,(,(,O
Sentence: 1305,RECOMBINANT,NNP,EE
Sentence: 1305,HUMAN,NNP,EE
Sentence: 1305,ACTIVATED,NNP,EE
Sentence: 1305,PROTEIN,NNP,EE
Sentence: 1305,C,NNP,EE
Sentence: 1305,Worldwide,NNP,O
Sentence: 1305,Evaluation,NNP,O
Sentence: 1305,in,IN,O
Sentence: 1305,Severe,NNP,O
Sentence: 1305,SEPSIS,NNP,CC
Sentence: 1305,[,NNP,O
Sentence: 1305,PROWESS,NNP,O
Sentence: 1305,],NNP,O
Sentence: 1305,),),O
Sentence: 1305,+,NN,O
Sentence: 1305,.,.,O
Sentence: 1306,MECHANICALLY,NNP,EE
Sentence: 1306,INDUCED,NNP,EE
Sentence: 1306,HYPERVENTILATION,NNP,EE
Sentence: 1306,is,VBZ,O
Sentence: 1306,used,VBN,O
Sentence: 1306,in,IN,O
Sentence: 1306,the,DT,O
Sentence: 1306,treatment,NN,RR
Sentence: 1306,of,IN,O
Sentence: 1306,newborn,JJ,O
Sentence: 1306,infants,NNS,O
Sentence: 1306,with,IN,O
Sentence: 1306,persistent,JJ,O
Sentence: 1306,pulmonary,JJ,O
Sentence: 1306,hypertension,NN,O
Sentence: 1306,syndrome,NN,O
Sentence: 1306,to,TO,O
Sentence: 1306,induce,VB,O
Sentence: 1306,RESPIRATORY,NNP,CC
Sentence: 1306,ALKALOSIS,NNP,CC
Sentence: 1306,which,WDT,O
Sentence: 1306,may,MD,O
Sentence: 1306,attenuate,VB,O
Sentence: 1306,their,PRP$,O
Sentence: 1306,pulmonary,JJ,O
Sentence: 1306,vasoconstriction,NN,O
Sentence: 1306,.,.,O
Sentence: 1307,Other,JJ,O
Sentence: 1307,trials,NNS,O
Sentence: 1307,studied,VBN,O
Sentence: 1307,chronic,JJ,O
Sentence: 1307,pain,NN,O
Sentence: 1307,:,:,O
Sentence: 1307,CARBAMAZEPINE,NNP,EE
Sentence: 1307,was,VBD,O
Sentence: 1307,effective,JJ,O
Sentence: 1307,in,IN,O
Sentence: 1307,3,CD,O
Sentence: 1307,of,IN,O
Sentence: 1307,4,CD,O
Sentence: 1307,trials,NNS,O
Sentence: 1307,in,IN,O
Sentence: 1307,TRIGEMINAL,NNP,CC
Sentence: 1307,NEURALGIA,NNP,CC
Sentence: 1307,and,CC,O
Sentence: 1307,lamotrigine,NN,O
Sentence: 1307,was,VBD,O
Sentence: 1307,no,DT,O
Sentence: 1307,more,RBR,O
Sentence: 1307,effective,JJ,O
Sentence: 1307,than,IN,O
Sentence: 1307,placebo,NN,O
Sentence: 1307,in,IN,O
Sentence: 1307,1,CD,O
Sentence: 1307,trial,NN,O
Sentence: 1307,(,(,O
Sentence: 1307,Table,NNP,O
Sentence: 1307,.,.,O
Sentence: 1308,•,VB,EE
Sentence: 1308,An,DT,EE
Sentence: 1308,extensive,JJ,O
Sentence: 1308,review,NN,O
Sentence: 1308,of,IN,O
Sentence: 1308,medical,JJ,O
Sentence: 1308,literature,NN,O
Sentence: 1308,on,IN,O
Sentence: 1308,the,DT,O
Sentence: 1308,treatment,NN,RR
Sentence: 1308,of,IN,O
Sentence: 1308,scabies,NNS,O
Sentence: 1308,concluded,VBD,O
Sentence: 1308,that,IN,O
Sentence: 1308,LINDANE,NNP,O
Sentence: 1308,1,CD,O
Sentence: 1308,%,NN,O
Sentence: 1308,and,CC,O
Sentence: 1308,permethrin,VB,O
Sentence: 1308,5,CD,O
Sentence: 1308,%,NN,O
Sentence: 1308,were,VBD,O
Sentence: 1308,both,DT,O
Sentence: 1308,effective,JJ,O
Sentence: 1308,treatments,NNS,RR
Sentence: 1308,for,IN,O
Sentence: 1308,SCABIES,NNP,CC
Sentence: 1308,but,CC,O
Sentence: 1308,that,IN,O
Sentence: 1308,lindane,NN,O
Sentence: 1308,should,MD,O
Sentence: 1308,be,VB,O
Sentence: 1308,used,VBN,O
Sentence: 1308,with,IN,O
Sentence: 1308,extreme,JJ,O
Sentence: 1308,caution,NN,O
Sentence: 1308,",",",",O
Sentence: 1308,especially,RB,O
Sentence: 1308,in,IN,O
Sentence: 1308,infants,NNS,O
Sentence: 1308,",",",",O
Sentence: 1308,young,JJ,O
Sentence: 1308,children,NNS,O
Sentence: 1308,",",",",O
Sentence: 1308,pregnant,JJ,O
Sentence: 1308,females,NNS,O
Sentence: 1308,",",",",O
Sentence: 1308,and,CC,O
Sentence: 1308,lactating,VBG,O
Sentence: 1308,women,NNS,O
Sentence: 1308,because,IN,O
Sentence: 1308,of,IN,O
Sentence: 1308,possible,JJ,O
Sentence: 1308,neurotoxicity,NN,O
Sentence: 1308,(,(,O
Sentence: 1308,46,CD,O
Sentence: 1308,.,.,O
Sentence: 1309,Some,DT,CC
Sentence: 1309,patients,NNS,EE
Sentence: 1309,are,VBP,EE
Sentence: 1309,able,JJ,EE
Sentence: 1309,to,TO,EE
Sentence: 1309,prevent,VB,O
Sentence: 1309,[,JJ,O
Sentence: 1309,FLARES,NNP,O
Sentence: 1309,],NNP,O
Sentence: 1309,with,IN,O
Sentence: 1309,use,NN,O
Sentence: 1309,of,IN,O
Sentence: 1309,topical,JJ,O
Sentence: 1309,[,NN,O
Sentence: 1309,SUNSCREENS,NNP,O
Sentence: 1309,AND,NNP,O
Sentence: 1309,ORAL,NNP,O
Sentence: 1309,VITAMIN,NNP,O
Sentence: 1309,C,NNP,O
Sentence: 1309,],NNP,O
Sentence: 1309,.,.,O
Sentence: 1310,Individuals,NNS,O
Sentence: 1310,already,RB,O
Sentence: 1310,diagnosed,VBN,O
Sentence: 1310,with,IN,O
Sentence: 1310,[,NNP,O
Sentence: 1310,OSTEOPENIA,NNP,CC
Sentence: 1310,],NNP,O
Sentence: 1310,or,CC,O
Sentence: 1310,osteoporosis,NN,O
Sentence: 1310,should,MD,O
Sentence: 1310,discuss,VB,O
Sentence: 1310,their,PRP$,O
Sentence: 1310,exercise,NN,O
Sentence: 1310,program,NN,O
Sentence: 1310,with,IN,O
Sentence: 1310,their,PRP$,O
Sentence: 1310,physician,NN,O
Sentence: 1310,to,TO,O
Sentence: 1310,avoid,VB,O
Sentence: 1310,[,JJ,O
Sentence: 1310,FRACTURE,NNP,EE
Sentence: 1310,],NNP,O
Sentence: 1310,s,NN,O
Sentence: 1310,.,.,O
Sentence: 1311,•,JJ,O
Sentence: 1311,Topical,NNP,O
Sentence: 1311,application,NN,O
Sentence: 1311,of,IN,O
Sentence: 1311,CAPSAICIN,NNP,EE
Sentence: 1311,for,IN,O
Sentence: 1311,12,CD,O
Sentence: 1311,weeks,NNS,O
Sentence: 1311,may,MD,O
Sentence: 1311,reduce,VB,O
Sentence: 1311,daily,JJ,O
Sentence: 1311,and,CC,O
Sentence: 1311,INTERCOURSE,NNP,CC
Sentence: 1311,RELATED,NNP,CC
Sentence: 1311,PAIN,NNP,CC
Sentence: 1311,;,:,O
Sentence: 1311,adjunctive,JJ,O
Sentence: 1311,treatment,NN,RR
Sentence: 1311,with,IN,O
Sentence: 1311,topical,JJ,O
Sentence: 1311,lidocaine,NN,O
Sentence: 1311,is,VBZ,O
Sentence: 1311,often,RB,O
Sentence: 1311,necessary,JJ,O
Sentence: 1311,.,.,O
Sentence: 1312,[,JJ,O
Sentence: 1312,SEASONAL,NNP,CC
Sentence: 1312,ALLERGIC,NNP,CC
Sentence: 1312,RHINITIS,NNP,CC
Sentence: 1312,],NN,O
Sentence: 1312,:,:,O
Sentence: 1312,Barrager,NNP,O
Sentence: 1312,et,CC,O
Sentence: 1312,al,NN,O
Sentence: 1312,.,.,O
Sentence: 1312,evaluated,VBD,O
Sentence: 1312,the,DT,O
Sentence: 1312,efficacy,NN,O
Sentence: 1312,of,IN,O
Sentence: 1312,[,NNP,O
Sentence: 1312,MSM,NNP,EE
Sentence: 1312,],NNP,O
Sentence: 1312,for,IN,O
Sentence: 1312,hayfever,NN,O
Sentence: 1312,.,.,O
Sentence: 1313,Rationale,NNP,O
Sentence: 1313,•,NNP,O
Sentence: 1313,PTSD,NNP,EE
Sentence: 1313,may,MD,O
Sentence: 1313,be,VB,O
Sentence: 1313,underdiagnosed,VBN,O
Sentence: 1313,in,IN,O
Sentence: 1313,patients,NNS,O
Sentence: 1313,reporting,VBG,O
Sentence: 1313,depression,NN,O
Sentence: 1313,or,CC,O
Sentence: 1313,ANXIETY,NNP,CC
Sentence: 1313,resulting,VBG,O
Sentence: 1313,in,IN,O
Sentence: 1313,unsatisfactory,JJ,O
Sentence: 1313,treatment,NN,RR
Sentence: 1313,outcomes,NNS,O
Sentence: 1313,.,.,O
Sentence: 1314,[,JJ,CC
Sentence: 1314,INTRA,NNP,CC
Sentence: 1314,ARTERIAL,NNP,EE
Sentence: 1314,IODINE,NNP,EE
Sentence: 1314,131,CD,EE
Sentence: 1314,LIPIODOL,NNP,EE
Sentence: 1314,ADMINISTRATION,NNP,O
Sentence: 1314,],NNP,O
Sentence: 1314,Efficacy,NNP,O
Sentence: 1314,demonstrated,VBD,O
Sentence: 1314,in,IN,O
Sentence: 1314,unresectable,JJ,O
Sentence: 1314,patients,NNS,O
Sentence: 1314,",",",",O
Sentence: 1314,those,DT,O
Sentence: 1314,with,IN,O
Sentence: 1314,portal,JJ,O
Sentence: 1314,[,NNP,O
Sentence: 1314,VEIN,NNP,O
Sentence: 1314,THROMBUS,NNP,O
Sentence: 1314,],NN,O
Sentence: 1315,Treatment,NNP,O
Sentence: 1315,success,NN,O
Sentence: 1315,of,IN,O
Sentence: 1315,4,CD,O
Sentence: 1315,drug,NN,O
Sentence: 1315,therapies,NNS,O
Sentence: 1315,for,IN,O
Sentence: 1315,status,NN,O
Sentence: 1315,epilepticus,NN,O
Sentence: 1315,at,IN,O
Sentence: 1315,12,CD,O
Sentence: 1315,hours,NNS,O
Sentence: 1315,Drug,NNP,O
Sentence: 1315,therapies,VBZ,O
Sentence: 1315,Success,NNP,O
Sentence: 1315,rates,NNS,O
Sentence: 1315,OVERT,NNP,CC
Sentence: 1315,STATUS,NNP,CC
Sentence: 1315,EPILEPTICUS,NNP,CC
Sentence: 1315,Subtle,NNP,O
Sentence: 1315,status,NN,O
Sentence: 1315,epilepticus,NN,O
Sentence: 1315,Lorazepam,NNP,O
Sentence: 1315,67.0,CD,O
Sentence: 1315,%,NN,O
Sentence: 1315,26.1,CD,O
Sentence: 1315,%,NN,O
Sentence: 1315,Phenobarbital,JJ,O
Sentence: 1315,63.0,CD,O
Sentence: 1315,%,NN,O
Sentence: 1315,24.4,CD,O
Sentence: 1315,%,NN,O
Sentence: 1315,Phenytoin,NNP,O
Sentence: 1315,51.0,CD,O
Sentence: 1315,%,NN,O
Sentence: 1315,19.5,CD,O
Sentence: 1315,%,NN,O
Sentence: 1315,DIAZEPAM,NNP,EE
Sentence: 1315,and,CC,O
Sentence: 1315,phenytoin,VB,O
Sentence: 1315,59.6,CD,O
Sentence: 1315,%,NN,O
Sentence: 1315,23.4,CD,O
Sentence: 1315,%,NN,O
Sentence: 1315,COMMENTARY,NNP,O
Sentence: 1315,Generalized,NNP,O
Sentence: 1315,convulsive,JJ,O
Sentence: 1315,status,NN,O
Sentence: 1315,epilepticus,NN,O
Sentence: 1315,requires,VBZ,O
Sentence: 1315,prompt,JJ,O
Sentence: 1315,treatment,NN,RR
Sentence: 1315,to,TO,O
Sentence: 1315,prevent,VB,O
Sentence: 1315,death,NN,O
Sentence: 1315,or,CC,O
Sentence: 1315,serious,JJ,O
Sentence: 1315,brain,NN,O
Sentence: 1315,injury,NN,O
Sentence: 1315,.,.,O
Sentence: 1316,Greater,NNP,O
Sentence: 1316,knowledge,NN,O
Sentence: 1316,of,IN,O
Sentence: 1316,the,DT,O
Sentence: 1316,effects,NNS,O
Sentence: 1316,of,IN,O
Sentence: 1316,nicotine,JJ,O
Sentence: 1316,addiction,NN,O
Sentence: 1316,and,CC,O
Sentence: 1316,employment,NN,O
Sentence: 1316,in,IN,O
Sentence: 1316,programs,NNS,O
Sentence: 1316,that,WDT,O
Sentence: 1316,provided,VBD,O
Sentence: 1316,NICOTINE,NNP,CC
Sentence: 1316,ADDICTION,NNP,EE
Sentence: 1316,education,NN,O
Sentence: 1316,or,CC,O
Sentence: 1316,treatment,NN,RR
Sentence: 1316,increased,VBD,O
Sentence: 1316,the,DT,O
Sentence: 1316,odds,NNS,O
Sentence: 1316,of,IN,O
Sentence: 1316,counselors,NNS,O
Sentence: 1316,',POS,O
Sentence: 1316,providing,VBG,O
Sentence: 1316,NICOTINE,NNP,O
Sentence: 1316,counseling,NN,O
Sentence: 1316,.,.,O
Sentence: 1317,Localized,VBN,O
Sentence: 1317,infection,NN,O
Sentence: 1317,:,:,O
Sentence: 1317,EXTERNAL,NNP,CC
Sentence: 1317,OTITIS,NNP,CC
Sentence: 1317,is,VBZ,O
Sentence: 1317,treated,VBN,RR
Sentence: 1317,with,IN,O
Sentence: 1317,1,CD,O
Sentence: 1317,%,NN,O
Sentence: 1317,acetic,JJ,O
Sentence: 1317,acid,NN,O
Sentence: 1317,irrigations,NNS,O
Sentence: 1317,or,CC,O
Sentence: 1317,topical,JJ,O
Sentence: 1317,agents,NNS,O
Sentence: 1317,such,JJ,O
Sentence: 1317,as,IN,O
Sentence: 1317,POLYMYXIN,NNP,EE
Sentence: 1317,B,NNP,EE
Sentence: 1317,or,CC,O
Sentence: 1317,colistin,NN,O
Sentence: 1317,.,.,O
Sentence: 1318,For,IN,O
Sentence: 1318,nonimmune,JJ,O
Sentence: 1318,people,NNS,O
Sentence: 1318,traveling,VBG,O
Sentence: 1318,in,IN,O
Sentence: 1318,areas,NNS,O
Sentence: 1318,where,WRB,O
Sentence: 1318,MALARIA,NNP,CC
Sentence: 1318,is,VBZ,O
Sentence: 1318,due,JJ,O
Sentence: 1318,to,TO,O
Sentence: 1318,chloroquine,VB,O
Sentence: 1318,resistant,JJ,O
Sentence: 1318,P.,NNP,O
Sentence: 1318,falciparum,NN,O
Sentence: 1318,and,CC,O
Sentence: 1318,P.,NNP,O
Sentence: 1318,vivax,NN,O
Sentence: 1318,",",",",O
Sentence: 1318,mefloquine,NN,O
Sentence: 1318,",",",",O
Sentence: 1318,DOXYCYCLINE,NNP,EE
Sentence: 1318,or,CC,O
Sentence: 1318,atovaquone,NN,O
Sentence: 1318,plus,CC,O
Sentence: 1318,proguanil,JJ,O
Sentence: 1318,hydrochloride,NN,O
Sentence: 1318,may,MD,O
Sentence: 1318,be,VB,O
Sentence: 1318,recommended,VBN,O
Sentence: 1318,.,.,O
Sentence: 1319,REVIEW,NNP,O
Sentence: 1319,SCOPE,NNP,O
Sentence: 1319,Included,NNP,O
Sentence: 1319,studies,NNS,O
Sentence: 1319,compared,VBN,O
Sentence: 1319,glucosamine,JJ,O
Sentence: 1319,sulfate,NN,O
Sentence: 1319,",",",",O
Sentence: 1319,glucosamine,JJ,O
Sentence: 1319,hydrochloride,NN,O
Sentence: 1319,",",",",O
Sentence: 1319,CHONDROITIN,NNP,EE
Sentence: 1319,SULFATE,NNP,EE
Sentence: 1319,or,CC,O
Sentence: 1319,a,DT,O
Sentence: 1319,combination,NN,O
Sentence: 1319,of,IN,O
Sentence: 1319,2,CD,O
Sentence: 1319,of,IN,O
Sentence: 1319,the,DT,O
Sentence: 1319,drugs,NNS,O
Sentence: 1319,with,IN,O
Sentence: 1319,each,DT,O
Sentence: 1319,other,JJ,O
Sentence: 1319,or,CC,O
Sentence: 1319,placebo,NN,O
Sentence: 1319,and,CC,O
Sentence: 1319,included,VBD,O
Sentence: 1319,≥,$,O
Sentence: 1319,100,CD,O
Sentence: 1319,patients,NNS,O
Sentence: 1319,with,IN,O
Sentence: 1319,OSTEOARTHRITIS,NNP,CC
Sentence: 1319,of,IN,O
Sentence: 1319,the,DT,O
Sentence: 1319,hip,NN,O
Sentence: 1319,or,CC,O
Sentence: 1319,knee,NN,O
Sentence: 1319,in,IN,O
Sentence: 1319,each,DT,O
Sentence: 1319,treatment,NN,RR
Sentence: 1319,group,NN,O
Sentence: 1319,.,.,O
Sentence: 1320,Fluid,NNP,O
Sentence: 1320,resuscitation,NN,O
Sentence: 1320,:,:,O
Sentence: 1320,IV,JJ,O
Sentence: 1320,fluids,NNS,O
Sentence: 1320,are,VBP,O
Sentence: 1320,initiated,VBN,O
Sentence: 1320,as,IN,O
Sentence: 1320,for,IN,O
Sentence: 1320,any,DT,O
Sentence: 1320,patient,NN,O
Sentence: 1320,with,IN,O
Sentence: 1320,HYPOVOLEMIA,NNP,CC
Sentence: 1320,OR,NNP,CC
Sentence: 1320,HEMORRHAGIC,NNP,CC
Sentence: 1320,SHOCK,NNP,CC
Sentence: 1320,(,(,O
Sentence: 1320,see,VBP,O
Sentence: 1320,Intravenous,NNP,O
Sentence: 1320,Fluid,NNP,O
Sentence: 1320,Resuscitation,NNP,O
Sentence: 1320,),),O
Sentence: 1320,:,:,O
Sentence: 1320,healthy,JJ,O
Sentence: 1320,adults,NNS,O
Sentence: 1320,are,VBP,O
Sentence: 1320,given,VBN,O
Sentence: 1320,normal,JJ,O
Sentence: 1320,saline,NN,O
Sentence: 1320,IV,NNP,O
Sentence: 1320,in,IN,O
Sentence: 1320,500,CD,O
Sentence: 1320,to,TO,O
Sentence: 1320,1000,CD,O
Sentence: 1320,mL,NN,O
Sentence: 1320,aliquots,NNS,O
Sentence: 1320,until,IN,O
Sentence: 1320,signs,NNS,O
Sentence: 1320,of,IN,O
Sentence: 1320,HYPOVOLEMIA,NNP,O
Sentence: 1320,remit—up,NN,O
Sentence: 1320,to,TO,O
Sentence: 1320,a,DT,O
Sentence: 1320,maximum,NN,O
Sentence: 1320,of,IN,O
Sentence: 1320,2,CD,O
Sentence: 1320,L,NNP,O
Sentence: 1320,(,(,O
Sentence: 1320,for,IN,O
Sentence: 1320,children,NNS,O
Sentence: 1320,20,CD,O
Sentence: 1320,mL/kg,NN,O
Sentence: 1320,",",",",O
Sentence: 1320,which,WDT,O
Sentence: 1320,may,MD,O
Sentence: 1320,be,VB,O
Sentence: 1320,repeated,VBN,O
Sentence: 1320,once,RB,O
Sentence: 1320,.,.,O
Sentence: 1321,With,IN,O
Sentence: 1321,successful,JJ,O
Sentence: 1321,treatment,NN,RR
Sentence: 1321,of,IN,O
Sentence: 1321,the,DT,O
Sentence: 1321,patient,NN,O
Sentence: 1321,'s,POS,O
Sentence: 1321,depression,NN,O
Sentence: 1321,with,IN,O
Sentence: 1321,IMIPRAMINE,NNP,EE
Sentence: 1321,the,DT,O
Sentence: 1321,tremors,NNS,O
Sentence: 1321,disappeared,VBD,O
Sentence: 1321,",",",",O
Sentence: 1321,but,CC,O
Sentence: 1321,slowly,RB,O
Sentence: 1321,began,VBD,O
Sentence: 1321,again,RB,O
Sentence: 1321,after,IN,O
Sentence: 1321,drug,NN,O
Sentence: 1321,noncompliance,NN,O
Sentence: 1321,resulted,VBD,O
Sentence: 1321,in,IN,O
Sentence: 1321,recurrence,NN,O
Sentence: 1321,of,IN,O
Sentence: 1321,DEPRESSION,NNP,CC
Sentence: 1321,.,.,O
Sentence: 1322,The,DT,O
Sentence: 1322,use,NN,O
Sentence: 1322,of,IN,O
Sentence: 1322,intermediate,NN,O
Sentence: 1322,and,CC,O
Sentence: 1322,high,JJ,O
Sentence: 1322,purity,NN,O
Sentence: 1322,FACTOR,NNP,EE
Sentence: 1322,VIII,NNP,EE
Sentence: 1322,products,NNS,O
Sentence: 1322,in,IN,O
Sentence: 1322,the,DT,O
Sentence: 1322,treatment,NN,RR
Sentence: 1322,of,IN,O
Sentence: 1322,VON,NNP,CC
Sentence: 1322,WILLEBRAND,NNP,CC
Sentence: 1322,DISEASE,NNP,CC
Sentence: 1322,.,.,O
Sentence: 1323,e.g.,NN,O
Sentence: 1323,",",",",O
Sentence: 1323,DIMENHYDRINATE,NNP,EE
Sentence: 1323,MECLIZINE,NNP,EE
Sentence: 1323,ANTI,NNP,EE
Sentence: 1323,EMETICS,NNP,EE
Sentence: 1323,that,IN,O
Sentence: 1323,suppress,NN,O
Sentence: 1323,nausea,NN,O
Sentence: 1323,and,CC,O
Sentence: 1323,vomiting,NN,O
Sentence: 1323,of,IN,O
Sentence: 1323,VESTIBULAR,NNP,CC
Sentence: 1323,ORIGIN,NNP,CC
Sentence: 1323,AND,NNP,CC
Sentence: 1323,VERTIGO,NNP,CC
Sentence: 1323,MAY,NNP,CC
Sentence: 1323,MASK,NNP,CC
Sentence: 1323,SYMPTOMS,NNP,CC
Sentence: 1323,of,IN,O
Sentence: 1323,vestibular,JJ,O
Sentence: 1323,ototoxicity,NN,O
Sentence: 1323,[,VBP,O
Sentence: 1323,23,CD,O
Sentence: 1323,],NNP,O
Sentence: 1323,Bacitracin,NNP,O
Sentence: 1323,Possible,NNP,O
Sentence: 1323,increased,VBD,O
Sentence: 1323,incidence,NN,O
Sentence: 1323,of,IN,O
Sentence: 1323,nephrotoxicity,NN,O
Sentence: 1323,and/or,VBP,O
Sentence: 1323,neurotoxicity,NN,O
Sentence: 1323,[,NN,O
Sentence: 1323,1,CD,O
Sentence: 1323,",",",",O
Sentence: 1323,2,CD,O
Sentence: 1323,],NN,O
Sentence: 1323,Avoid,NNP,O
Sentence: 1323,concurrent,NN,O
Sentence: 1323,or,CC,O
Sentence: 1323,sequential,JJ,O
Sentence: 1323,use,NN,O
Sentence: 1323,",",",",O
Sentence: 1323,if,IN,O
Sentence: 1323,possible,JJ,O
Sentence: 1323,[,NN,O
Sentence: 1323,1,CD,O
Sentence: 1323,",",",",O
Sentence: 1323,2,CD,O
Sentence: 1323,],NN,O
Sentence: 1323,β,NNP,O
Sentence: 1323,Lactam,NNP,O
Sentence: 1323,antibiotics,NNS,O
Sentence: 1323,(,(,O
Sentence: 1323,cephalosporins,NNS,O
Sentence: 1323,",",",",O
Sentence: 1323,penicillins,NNS,O
Sentence: 1323,.,.,O
Sentence: 1324,The,DT,O
Sentence: 1324,number,NN,O
Sentence: 1324,of,IN,O
Sentence: 1324,patients,NNS,O
Sentence: 1324,with,IN,O
Sentence: 1324,well,RB,O
Sentence: 1324,controlled,VBN,O
